Tag,UserID,Answers,Accepted,Votes,Reputation,AvgAnswerLength,AvgAcceptedLength,LastActiveTime,Days,Score
android,2308571,2,1,8,1913,174.5,286,1398704336,267,1.181098333
android,2192903,2,1,8,7477,759,351,1399899786,253,1.181098333
hibernate,160313,2,1,8,52242,1493.5,2054,1418211690,41,1.181098333
spring,1026453,2,1,8,1129,1028,1137,1399326434,259,1.181098333
xml,36611,2,1,8,9362,301.5,182,1418416506,38,1.181098333
json,2508646,2,1,8,1467,2136.5,10548,1398425170,270,1.181098333
multithreading,262022,2,1,8,11486,1010,264,1407088543,169,1.181098333
multithreading,584532,2,1,8,560,408.5,559,1418929970,32,1.181098333
multithreading,695992,2,1,8,788,775,594,1394833121,311,1.181098333
netbeans,2662475,2,1,8,2691,448.5,230,1407446766,165,1.181098333
maven,53321,2,1,8,2322,517,1955,1394786234,312,1.181098333
maven,1157935,2,1,8,2260,244.5,638,1404928884,194,1.181098333
arraylist,650136,2,1,8,1879,310,313,1418902171,33,1.181098333
arraylist,879114,2,1,8,2310,473,854,1405869521,184,1.181098333
arraylist,1449982,2,1,8,5107,210.5,319,1413836753,91,1.181098333
eclipse,3924496,2,1,8,801,180,349,1407998942,159,1.181098333
eclipse,3004076,2,1,8,405,501.5,214,1412598150,106,1.181098333
eclipse,515034,2,1,8,12750,243,599,1395305885,306,1.181098333
swing,664577,2,1,8,11465,1645,297,1396354439,294,1.181098333
multithreading,466862,2,1,8,22935,401,1065,1414000742,89,1.181098333
arraylist,1189885,2,1,8,23724,789,457,1395991528,298,1.181098333
spring-mvc,370481,1,2,1,1637,515,627.5,1419719212,23,1.173493333
spring-mvc,855672,1,2,1,438,371,410.5,1407548263,164,1.173493333
spring-mvc,1921062,1,2,1,1264,310,850.5,1414089523,88,1.173493333
string,3265095,1,2,1,6284,596,806,1394820182,311,1.173493333
string,25949,1,2,1,10780,371,563,1400177743,249,1.173493333
tomcat,37213,1,2,1,197767,470,951.5,1402925214,218,1.173493333
tomcat,1000933,1,2,1,4125,448,232.5,1418914299,33,1.173493333
jsp,1984049,1,2,1,639,591,224.5,1403583919,210,1.173493333
jsp,876739,1,2,1,421,139,179.5,1409977105,136,1.173493333
android,4110362,1,2,1,121,192,376.5,1417372948,50,1.173493333
android,11238,1,2,1,17998,105,302,1414140740,88,1.173493333
android,2877071,1,2,1,53,218,905,1408628395,152,1.173493333
android,1408212,1,2,1,5965,2948,629.5,1394657041,313,1.173493333
android,2460678,1,2,1,123,275,2727.5,1418677632,35,1.173493333
android,1462846,1,2,1,3101,727,406.5,1401265487,237,1.173493333
android,1171484,1,2,1,2040,275,3519.5,1404302663,202,1.173493333
android,3088138,1,2,1,2573,1559,715.5,1393109956,331,1.173493333
android,894063,1,2,1,1695,806,311,1415393882,73,1.173493333
android,3412127,1,2,1,80,1650,935,1410895918,125,1.173493333
android,136276,1,2,1,1758,1915,739.5,1418075694,42,1.173493333
android,3013943,1,2,1,447,185,172,1390168884,365,1.173493333
android,1546759,1,2,1,199,394,1016.5,1418460914,38,1.173493333
android,1643464,1,2,1,109,1926,343,1417254481,52,1.173493333
android,1428982,1,2,1,56,117,1139.5,1394179032,319,1.173493333
android,3390832,1,2,1,141,155,196.5,1399973309,252,1.173493333
android,2415329,1,2,1,346,102,1509,1410983603,124,1.173493333
android,4093161,1,2,1,91,804,2929.5,1412361319,108,1.173493333
android,3791768,1,2,1,56,878,284,1408259082,156,1.173493333
android,1813937,1,2,1,329,398,1120.5,1398349577,271,1.173493333
android,975535,1,2,1,1143,239,543,1411675242,116,1.173493333
android,1836870,1,2,1,351,959,1014.5,1403102845,216,1.173493333
android,2730985,1,2,1,1164,304,1144,1403792426,208,1.173493333
android,3536729,1,2,1,179,594,284.5,1399027833,263,1.173493333
android,913762,1,2,1,8502,3794,412,1410161976,134,1.173493333
android,3270143,1,2,1,71,344,276.5,1414638737,82,1.173493333
android,1736258,1,2,1,51,731,209,1402719985,220,1.173493333
android,1858792,1,2,1,1789,162,526.5,1415003193,78,1.173493333
android,882251,1,2,1,2614,2574,1797.5,1410717536,127,1.173493333
android,2359488,1,2,1,757,842,660,1409885251,137,1.173493333
android,3250023,1,2,1,114,573,615,1405437818,189,1.173493333
android,3290971,1,2,1,373,1361,750.5,1401312551,236,1.173493333
android,2733881,1,2,1,358,272,145,1396638258,290,1.173493333
android,51591,1,2,1,6847,201,1033,1408565131,152,1.173493333
android,1457863,1,2,1,8405,366,379.5,1404123689,204,1.173493333
android,675552,1,2,1,7451,586,413,1412413319,108,1.173493333
android,1806640,1,2,1,376,162,101.5,1414701075,81,1.173493333
android,3598263,1,2,1,428,323,674,1410193851,134,1.173493333
hibernate,1937263,1,2,1,1140,550,945.5,1403291624,213,1.173493333
hibernate,3680700,1,2,1,424,456,601,1401541478,234,1.173493333
hibernate,310297,1,2,1,1573,799,1542.5,1417231460,52,1.173493333
hibernate,188587,1,2,1,621,259,289.5,1409300954,144,1.173493333
hibernate,1143825,1,2,1,14225,910,617.5,1403116573,215,1.173493333
hibernate,914763,1,2,1,2465,487,328.5,1393385500,328,1.173493333
hibernate,1850609,1,2,1,23053,1891,660.5,1420742605,11,1.173493333
hibernate,229743,1,2,1,1464,234,716.5,1404269391,202,1.173493333
sql,2266855,1,2,1,1388,281,679.5,1401512257,234,1.173493333
sql,205608,1,2,1,25194,713,589,1407868011,160,1.173493333
spring,1297641,1,2,1,1864,5412,498,1415689115,70,1.173493333
spring,1768232,1,2,1,10341,676,1146,1406908670,172,1.173493333
spring,387927,1,2,1,22872,203,172,1400537095,245,1.173493333
spring,428904,1,2,1,2331,109,454,1398351868,271,1.173493333
spring,1643465,1,2,1,209,365,617.5,1418280331,40,1.173493333
spring,1570834,1,2,1,3493,385,791.5,1419318857,28,1.173493333
spring,1704634,1,2,1,186,608,171.5,1417161798,53,1.173493333
generics,452775,1,2,1,841,690,1678.5,1417603872,48,1.173493333
xml,2825864,1,2,1,3439,317,455,1396844722,288,1.173493333
xml,2065083,1,2,1,3115,779,1338.5,1416808320,57,1.173493333
xml,3390832,1,2,1,141,155,196.5,1399973309,252,1.173493333
json,586731,1,2,1,1322,2045,830.5,1402437213,223,1.173493333
json,1796105,1,2,1,7947,1072,2169,1398411148,270,1.173493333
json,763080,1,2,1,13855,1365,1308.5,1399384706,259,1.173493333
json,2164109,1,2,1,9624,131,971,1404881362,195,1.173493333
jpa,500916,1,2,1,6154,616,186,1410018263,136,1.173493333
jpa,310297,1,2,1,1573,799,1542.5,1417231460,52,1.173493333
jpa,2069976,1,2,1,654,488,666.5,1414676624,82,1.173493333
jpa,3447216,1,2,1,1167,415,316.5,1399023875,263,1.173493333
jpa,2893284,1,2,1,224,50,139.5,1402924659,218,1.173493333
jpa,301607,1,2,1,34733,114,215,1403605471,210,1.173493333
multithreading,1892802,1,2,1,4501,1232,2041,1403080188,216,1.173493333
multithreading,1055219,1,2,1,2456,245,180.5,1413967268,90,1.173493333
html,268273,1,2,1,23938,311,469.5,1401033500,240,1.173493333
mysql,2208467,1,2,1,1094,1980,1129.5,1419978275,20,1.173493333
mysql,3492139,1,2,1,5888,811,795,1409631086,140,1.173493333
mysql,504956,1,2,1,8682,100,437,1399459718,258,1.173493333
jar,2711488,1,2,1,23786,1469,826.5,1411377189,120,1.173493333
netbeans,138304,1,2,1,55846,1066,1819.5,1418733801,35,1.173493333
netbeans,1705598,1,2,1,14678,638,833.5,1411024724,124,1.173493333
sockets,2542027,1,2,1,643,765,2067,1411083298,123,1.173493333
sockets,196211,1,2,1,12108,387,346,1399531420,257,1.173493333
web-services,2696260,1,2,1,16574,1217,526.5,1409737255,139,1.173493333
web-services,3447216,1,2,1,1167,197,651,1407336313,167,1.173493333
web-services,3271380,1,2,1,94,338,320.5,1399366233,259,1.173493333
arraylist,978917,1,2,1,71668,738,1539.5,1418594912,36,1.173493333
java-ee,1204061,1,2,1,1908,823,687,1406128200,181,1.173493333
javascript,1451635,1,2,1,21188,914,912.5,1412861219,103,1.173493333
eclipse,3669624,1,2,1,1432,434,625.5,1418131310,42,1.173493333
eclipse,2097529,1,2,1,3348,1613,1710,1415985829,66,1.173493333
eclipse,4083590,1,2,1,1228,227,329.5,1418439887,38,1.173493333
eclipse,2664547,1,2,1,501,570,1120,1416998107,55,1.173493333
eclipse,251173,1,2,1,42207,300,904,1416987843,55,1.173493333
eclipse,4193730,1,2,1,1847,776,2288.5,1419352928,28,1.173493333
eclipse,560435,1,2,1,3912,529,418,1407682400,163,1.173493333
eclipse,2733350,1,2,1,437,1000,370,1407945977,160,1.173493333
eclipse,692168,1,2,1,2389,720,512.5,1394674741,313,1.173493333
eclipse,1675821,1,2,1,705,93,418.5,1393925142,322,1.173493333
eclipse,676877,1,2,1,3011,168,128,1405773598,185,1.173493333
swing,3121200,1,2,1,47,555,907.5,1418262285,40,1.173493333
swing,2089675,1,2,1,2426,856,1407.5,1416805506,57,1.173493333
swing,1134211,1,2,1,2874,349,1465,1407209215,168,1.173493333
swing,3981973,1,2,1,54,389,1693.5,1412251196,110,1.173493333
servlets,1584653,1,2,1,569,105,1159.5,1410438668,131,1.173493333
servlets,424903,1,2,1,1660,326,1177.5,1406880844,172,1.173493333
arrays,2622959,1,2,1,2469,1403,2188,1399115322,262,1.173493333
arrays,642706,1,2,1,13046,491,3641,1414124873,88,1.173493333
spring-mvc,2762311,1,2,1,1144,174,244.5,1416307506,63,1.173493333
string,4204026,1,2,1,725,295,767,1418148753,41,1.173493333
string,2290551,1,2,1,6042,837,433,1395524799,303,1.173493333
string,2968614,1,2,1,779,604,490.5,1394770161,312,1.173493333
jsp,3755692,1,2,1,2658,809,994,1412604539,106,1.173493333
jsp,180100,1,2,1,20006,1790,996.5,1394268768,318,1.173493333
jsp,1722923,1,2,1,279,361,687,1399036982,263,1.173493333
android,1217820,1,2,1,2299,245,597.5,1419825048,22,1.173493333
android,2592807,1,2,1,82,2674,2510,1406984798,171,1.173493333
android,1913542,1,2,1,646,83,193.5,1390228467,365,1.173493333
android,2025299,1,2,1,463,4039,1059,1402268051,225,1.173493333
android,2135811,1,2,1,543,79,2172.5,1416210094,64,1.173493333
android,933926,1,2,1,3821,379,615,1406774413,173,1.173493333
android,3410649,1,2,1,111,146,262,1415889297,68,1.173493333
android,1351469,1,2,1,7777,66,409,1418856769,33,1.173493333
android,3228694,1,2,1,249,435,753.5,1409563883,141,1.173493333
android,1864339,1,2,1,608,1169,1441.5,1405724323,185,1.173493333
android,3060087,1,2,1,432,110,412.5,1419017718,31,1.173493333
android,3428540,1,2,1,1,1684,662.5,1416809155,57,1.173493333
android,4164178,1,2,1,190,2494,1097,1414361440,85,1.173493333
android,1187293,1,2,1,1854,434,406,1412448117,107,1.173493333
android,3535286,1,2,1,555,550,276,1404210989,203,1.173493333
android,1575702,1,2,1,179,228,420,1411980910,113,1.173493333
android,2190945,1,2,1,513,3650,257,1397111136,285,1.173493333
android,3751063,1,2,1,221,407,435,1403676887,209,1.173493333
android,1992654,1,2,1,164,292,1610.5,1419775399,23,1.173493333
android,2729517,1,2,1,511,353,214.5,1403012478,217,1.173493333
android,3936360,1,2,1,156,465,449.5,1414245129,87,1.173493333
android,1636680,1,2,1,2043,427,459,1411662735,117,1.173493333
android,4140557,1,2,1,176,246,204.5,1413444174,96,1.173493333
android,1203540,1,2,1,91,862,521.5,1409544108,141,1.173493333
android,1348743,1,2,1,5062,204,1933,1415297334,74,1.173493333
android,3876677,1,2,1,173,139,1176.5,1408240735,156,1.173493333
android,325464,1,2,1,1093,1739,1082,1396286592,294,1.173493333
hibernate,1802512,1,2,1,3943,512,525.5,1413405512,96,1.173493333
spring,1550082,1,2,1,336,301,493.5,1414950413,78,1.173493333
spring,2087628,1,2,1,1546,517,1282,1415338217,74,1.173493333
spring,2232744,1,2,1,2320,350,168,1399486931,257,1.173493333
spring,1404223,1,2,1,81,1011,257.5,1417028290,54,1.173493333
spring,2189127,1,2,1,21025,464,882.5,1418775332,34,1.173493333
xml,2850651,1,2,1,6960,1391,431,1418200219,41,1.173493333
xml,3239981,1,2,1,850,391,2320,1414094805,88,1.173493333
xml,369218,1,2,1,1387,1920,3079.5,1403680249,209,1.173493333
xml,3540002,1,2,1,998,378,1142.5,1416905020,56,1.173493333
json,2326627,1,2,1,272,435,780,1415086212,77,1.173493333
json,2964379,1,2,1,1423,1072,893.5,1408356510,155,1.173493333
jpa,1654265,1,2,1,19878,3426,1069,1416824738,57,1.173493333
jpa,217324,1,2,1,35176,1587,462.5,1415204508,76,1.173493333
jpa,870122,1,2,1,7040,691,655,1404975204,194,1.173493333
jpa,1143825,1,2,1,14225,668,604.5,1404732352,197,1.173493333
jar,2106516,1,2,1,3288,428,614,1395069161,309,1.173493333
jar,2115021,1,2,1,3341,57,424,1393485199,327,1.173493333
sockets,2164109,1,2,1,9624,468,694.5,1404282256,202,1.173493333
web-services,3230038,1,2,1,3921,868,1366.5,1397480427,281,1.173493333
web-services,1543375,1,2,1,1154,869,522,1393562379,326,1.173493333
web-services,4120466,1,2,1,407,1009,419.5,1415219553,75,1.173493333
maven,2511197,1,2,1,2172,321,201,1391638311,348,1.173493333
maven,447810,1,2,1,510,11310,2423,1416507986,60,1.173493333
arraylist,2730985,1,2,1,1164,341,1065.5,1404053975,205,1.173493333
java-ee,397786,1,2,1,6990,191,766,1403782288,208,1.173493333
javascript,3536342,1,2,1,2151,245,1286.5,1413009543,101,1.173493333
javascript,72673,1,2,1,19458,323,279,1414762508,81,1.173493333
eclipse,266562,1,2,1,2267,368,274,1409665283,140,1.173493333
eclipse,1702602,1,2,1,541,441,352,1411335236,120,1.173493333
eclipse,3924118,1,2,1,1864,1332,1622,1409253949,144,1.173493333
eclipse,1731862,1,2,1,4366,283,492.5,1397374134,282,1.173493333
swing,2742642,1,2,1,111,315,2704.5,1420446638,15,1.173493333
servlets,2308571,1,2,1,1913,308,648.5,1398970229,263,1.173493333
arrays,3398951,1,2,1,155,333,1060,1395018158,309,1.173493333
arrays,1506188,1,2,1,932,348,953.5,1416019620,66,1.173493333
hibernate,2982518,11,4,3,789,325.7272727,704.25,1404476009,200,1.17188
maven,3282808,12,3,9,4685,511.4166667,576,1411411325,119,1.166862
hibernate,380338,11,3,8,1922,230.8181818,315.6666667,1418566368,37,1.164008571
netbeans,984823,11,3,8,34051,747.4545455,892.6666667,1417534520,49,1.164008571
spring-mvc,1831293,3,2,4,56739,154.6666667,227,1417524672,49,1.16323
spring-mvc,2051454,3,2,4,3549,336,298.5,1399927862,252,1.16323
tomcat,1972317,3,2,4,1322,350,340,1403726871,208,1.16323
jsp,1395863,3,2,4,2681,333.3333333,514.5,1399787503,254,1.16323
jsp,2115021,3,2,4,3341,223.3333333,306,1392919243,333,1.16323
jsp,1643109,3,2,4,689,1452.333333,259.5,1417636472,47,1.16323
jsp,830663,3,2,4,1174,647,1405.5,1415896794,68,1.16323
jsp,642706,3,2,4,13046,1667,2019.5,1413615889,94,1.16323
jsp,2126023,3,2,4,2101,200,441.5,1415117376,77,1.16323
android,790464,3,2,4,1232,214.3333333,569.5,1419560404,25,1.16323
android,286419,3,2,4,2045,603,450.5,1418131090,42,1.16323
android,697716,3,2,4,321,583.3333333,369,1399384705,259,1.16323
android,3845518,3,2,4,547,584.3333333,1921,1406383776,178,1.16323
android,1573279,3,2,4,3059,1512.333333,319,1414675075,82,1.16323
android,220591,3,2,4,1184,655.6666667,954,1410991655,124,1.16323
android,2156937,3,2,4,501,578.3333333,522,1404713499,197,1.16323
android,2371161,3,2,4,447,249.3333333,1068.5,1410186464,134,1.16323
android,1019167,3,2,4,16763,740,550.5,1410964976,125,1.16323
android,37213,3,2,4,197767,1005,631,1418138158,42,1.16323
android,1820583,3,2,4,1455,415.6666667,692,1395940813,298,1.16323
jdbc,1955871,3,2,4,1847,1042,726.5,1418921000,33,1.16323
hibernate,2727401,3,2,4,1630,423,967,1405089532,193,1.16323
hibernate,2380588,3,2,4,984,190.6666667,365.5,1409569080,141,1.16323
spring,3817953,3,2,4,1306,622,654,1419264032,29,1.16323
spring,3389149,3,2,4,133,1370,718,1395305211,306,1.16323
spring,931004,3,2,4,758,696,371.5,1419865767,22,1.16323
spring,3181392,3,2,4,4847,1165.666667,314.5,1414505456,84,1.16323
json,1180966,3,2,4,3773,573.6666667,462.5,1396363673,294,1.16323
mysql,2696260,3,2,4,16574,1747,1414.5,1416825472,57,1.16323
maven,1993366,3,2,4,8035,551.6666667,316.5,1416481053,61,1.16323
arraylist,1423227,3,2,4,8182,290.3333333,388,1403011896,217,1.16323
arraylist,2316112,3,2,4,5174,261.3333333,766,1412691420,105,1.16323
java-ee,2092358,3,2,4,3151,644,716,1415116561,77,1.16323
javascript,1093528,3,2,4,45882,508.6666667,776,1397767202,277,1.16323
swing,3790360,3,2,4,1219,407,238,1405802148,184,1.16323
swing,1360772,3,2,4,416,236.3333333,212,1418917974,33,1.16323
swing,93910,3,2,4,4106,657.6666667,986.5,1418870323,33,1.16323
swing,794191,3,2,4,693,536.6666667,443.5,1399139946,261,1.16323
swing,1716487,3,2,4,1628,460.6666667,799.5,1412099564,111,1.16323
arrays,2806163,3,2,4,1031,222.6666667,1736.5,1399171065,261,1.16323
spring-mvc,710530,3,2,4,358,669,812.5,1399645995,256,1.16323
tomcat,7345,3,2,4,15753,333,236,1416912766,56,1.16323
jsp,3269852,3,2,4,4775,243,1085.5,1404218904,203,1.16323
android,704513,3,2,4,9643,988.3333333,222.5,1411733417,116,1.16323
android,2977376,3,2,4,1767,1117,497.5,1400767607,243,1.16323
android,2258795,3,2,4,320,382.3333333,372,1403819577,207,1.16323
android,2307921,3,2,4,630,297,418,1392749498,335,1.16323
android,2092587,3,2,4,6489,753.3333333,907.5,1413985644,90,1.16323
android,624482,3,2,4,724,585,852.5,1389472139,373,1.16323
sql,3521880,3,2,4,2333,360,935,1404738405,197,1.16323
json,671543,3,2,4,19024,778.3333333,682,1415132422,76,1.16323
jpa,2087640,3,2,4,2278,417.3333333,1042,1412770238,104,1.16323
multithreading,1275341,3,2,4,821,698,149,1398896665,264,1.16323
multithreading,1395863,3,2,4,2681,511.6666667,251,1399447271,258,1.16323
mysql,258741,3,2,4,2126,396.6666667,566.5,1419957564,21,1.16323
sockets,2541560,3,2,4,13442,526.3333333,569.5,1406563638,176,1.16323
eclipse,2365297,3,2,4,5448,267.3333333,441,1397246314,283,1.16323
eclipse,1257372,3,2,4,3148,528,201,1418985803,32,1.16323
swing,2807172,3,2,4,481,862.3333333,762,1397271042,283,1.16323
regex,1807643,3,2,4,3311,872,790.5,1393350459,328,1.16323
servlets,3269852,3,2,4,4775,142.6666667,776.5,1404218904,203,1.16323
arrays,2580649,3,2,4,1442,686,2061.5,1394350359,317,1.16323
spring-mvc,1126526,10,3,7,1497,594.9,1337.333333,1415157139,76,1.160716154
android,3604083,10,3,7,1774,1664.3,466,1419500097,26,1.160716154
hibernate,1154065,10,3,7,1135,469.4,228.6666667,1416217740,64,1.160716154
multithreading,1291492,10,3,7,9029,342,279,1419439579,27,1.160716154
eclipse,573032,10,3,7,22238,499.1,580,1415189755,76,1.160716154
eclipse,207764,10,3,7,6455,489.2,1210.333333,1418024335,43,1.160716154
spring-mvc,2256575,5,2,7,283,626.2,179.5,1392636022,337,1.158831429
string,3224483,5,2,7,2076,753,711.5,1417820119,45,1.158831429
android,403255,5,2,7,1240,418,385,1407912518,160,1.158831429
android,632516,5,2,7,1866,586.2,383.5,1419788719,22,1.158831429
android,641811,5,2,7,823,1180,577.5,1417537559,49,1.158831429
sql,2541560,5,2,7,13442,288.2,270,1415007559,78,1.158831429
arraylist,2075349,5,2,7,1091,244.6,2449,1398410944,270,1.158831429
eclipse,4028085,5,2,7,4477,361.2,527,1416857499,56,1.158831429
eclipse,3587555,5,2,7,1209,450.2,900.5,1400863843,242,1.158831429
swing,2310221,5,2,7,372,422,442,1410509026,130,1.158831429
user-interface,2970947,5,2,7,61282,468.8,859,1419127079,30,1.158831429
arrays,3435918,5,2,7,4690,393.6,1058,1419744452,23,1.158831429
arrays,2798955,5,2,7,1182,602,532,1419589067,25,1.158831429
eclipse,315228,5,2,7,11552,642.8,603,1419866760,22,1.158831429
regex,1967396,5,2,7,32020,951.2,448.5,1397131798,285,1.158831429
string,501696,3,1,11,50518,215.3333333,249,1405952012,183,1.15803875
string,121993,3,1,11,23674,328,208,1407959228,159,1.15803875
string,1608143,3,1,11,1215,494.3333333,150,1397077772,285,1.15803875
generics,103154,3,1,11,135238,695.6666667,1069,1405347611,190,1.15803875
multithreading,357213,3,1,11,938,1466.666667,2130,1418965986,32,1.15803875
arraylist,121747,3,1,11,66662,453.6666667,364,1418422491,38,1.15803875
arrays,474189,3,1,11,26458,958.3333333,466,1406118820,181,1.15803875
arrays,3669940,9,3,6,1791,938,1054,1411783646,115,1.156875
jar,296328,7,2,10,31649,556.2857143,3060,1418815689,34,1.156387778
swing,3236525,7,2,10,507,823.1428571,1223.5,1410834728,126,1.156387778
android,3189505,23,5,5,1258,744.0869565,1849.6,1417756274,46,1.15496875
android,2786452,8,3,5,1428,552.75,801,1414520964,83,1.152335455
android,3172128,8,3,5,573,715.625,815.3333333,1419011187,31,1.152335455
android,4136507,7,3,4,545,251.4285714,529.6666667,1418644455,36,1.146888
android,2424415,7,3,4,800,416.2857143,574.3333333,1416216484,64,1.146888
android,1393623,7,3,4,9691,444.4285714,208.6666667,1414664777,82,1.146888
regex,20938,7,3,4,41173,796.1428571,991.6666667,1419820815,22,1.146888
hibernate,1226773,7,3,4,131,444.7142857,414.6666667,1409770219,138,1.146888
android,1434630,6,3,3,331,607.5,641,1398580464,268,1.14023
android,1474944,6,3,3,899,961.3333333,320.3333333,1403658232,209,1.14023
android,3307720,6,3,3,251,1013.666667,1463.333333,1408971963,148,1.14023
android,1061644,6,3,3,515,667.1666667,639,1403136108,215,1.14023
swing,2125973,6,3,3,2442,434.8333333,226.3333333,1411096176,123,1.14023
android,2087628,6,3,3,1546,546.3333333,611.6666667,1415677979,70,1.14023
android,994983,6,3,3,526,342.5,576.6666667,1416463489,61,1.14023
spring,2295657,6,3,3,1054,376.3333333,299.6666667,1418804532,34,1.14023
json,3057004,6,3,3,1633,491.3333333,625,1417666315,47,1.14023
tomcat,573032,5,3,2,22238,580,443,1411848022,114,1.1319075
